UNIX,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,segment_indices,start,end
1677830873.0,88.3589001447178,679.0487421383648,163.79899041027107,109.75616021420474,171.72753107537906,0.8962264150943396,0.7169811320754716,125.0,118.554845519624,187.3812962331067,69790.35710928579,0.6326930590347662,0.0,,,,,,,,,,,"105600, 120960",105600,120960
1677830903.0,87.05848375451264,689.1918789808917,161.12594690506995,123.23599058310847,192.20655393352226,0.9,0.72,125.0,134.66737813730168,172.4522975256491,72959.40141841459,0.7808963990014247,0.13333333333333333,2119.1586805123834,7721.923417578075,6028.04290357028,1.2810000759955682,15869.125001660737,13.3539730784817,48.66004531925963,37.98598160225868,56.15958059258114,43.84041940741886,"107520, 122880",107520,122880
1677830933.0,85.40633019674937,702.5240384615385,159.23515239132428,136.76329631428894,204.60995668588563,0.89,0.71,117.1875,144.66421248878382,168.9320487929244,76775.56640083298,0.8563455751733177,0.13333333333333333,2119.9633684592354,6992.760679150095,5307.0482442448765,1.3176365386791529,14419.772291854206,14.701781176231279,48.49425176499033,36.8039670587784,56.85259602569473,43.14740397430528,"109440, 124800",109440,124800
1677830963.0,85.60325350203344,700.9079391891892,150.94466637167778,125.93052693855587,196.30072794015607,0.9010989010989011,0.7362637362637363,109.375,138.72478804132828,158.6692689687473,69150.72909062183,0.8743015515414807,0.13333333333333333,1611.418158151464,4479.108590733492,5060.33405143764,0.8851408909380158,11150.860800322596,14.45106514202783,40.16827643121427,45.380658426757904,46.953566982337534,53.046433017662466,"111360, 126720",111360,126720
1677830993.0,86.61654135338345,692.7083333333334,158.6405667762295,127.52536309817657,207.06730577187616,0.9032258064516129,0.7741935483870968,125.0,146.27282828714573,170.88105969789498,78524.91231856853,0.8559920481868805,0.13333333333333333,698.6891554322906,4286.322972424874,6924.628262748512,0.6189968341670307,11909.640390605677,5.866584821347054,35.99036437578691,58.14305080286604,38.23335667518477,61.76664332481521,"113280, 128640",113280,128640
1677831023.0,84.84593416503833,707.1641156462586,160.04208417807314,136.28776817137808,212.48152208929002,0.8969072164948454,0.7422680412371134,109.375,150.15573945908466,178.6286982636926,84264.1885804059,0.840602551094136,0.13333333333333333,1063.1312984080123,3118.91419378242,7940.818129520451,0.39276988125287443,12122.863621710883,8.769638359240851,25.727536752923168,65.50282488783598,28.20063002077242,71.79936997922759,"115200, 130560",115200,130560
1677831053.0,85.940996948118,698.1534090909091,156.70292052440533,128.2827908542057,207.89125410085558,0.9156626506024096,0.7710843373493976,109.375,146.79136501928951,173.06698467159356,79811.34115654546,0.8481765906873351,0.16666666666666666,743.9386978072766,2280.026061251642,8541.161768697715,0.2669456595012228,11565.126527756634,6.432603188748541,19.714665946624226,73.85273086462722,21.070016499864348,78.92998350013565,"117120, 132480",117120,132480
1677831083.0,89.91522002422285,667.2952586206897,172.71806899346018,142.23566936076628,244.16732596526884,0.9253731343283582,0.8208955223880597,140.625,172.57667531055336,183.69006506623498,99590.4371578527,0.939499233387095,0.16666666666666666,1500.2659074269152,1685.8014462528815,9211.971153250379,0.18300116426852447,12398.038506930176,12.100832777606767,13.597323845304748,74.30184337708849,15.469229430697824,84.53077056930218,"119040, 134400",119040,134400
1677831113.0,94.65899753492195,633.8541666666666,178.65114788013227,138.4195890720995,249.77854775113627,0.9333333333333333,0.84,156.25,175.11863538279795,184.2160331648687,101346.71194232865,0.9506156026390559,0.13333333333333333,1461.708083620218,2936.9651703835925,10467.950160890623,0.2805673627828691,14866.623414894433,9.83214575917606,19.75542857594101,70.41242566488293,21.909613733490225,78.09038626650977,"120960, 136320",120960,136320
1677831143.0,92.1049092131809,651.4310747663551,181.68317575737203,154.03222674514615,262.1774781122453,0.953125,0.796875,156.25,185.38739226907003,187.94507607710239,109461.40555505085,0.9863913231385584,0.23333333333333334,734.7324702690815,3667.622145929186,14292.35370948689,0.2566142862455688,18694.70832568516,3.9301627897537883,19.618504242134346,76.45133296811186,20.421086172135162,79.57891382786484,"122880, 138240",122880,138240
