UNIX,EDA
1678262584.5,0.49212
1678262584.75,0.489557
1678262585.0,0.476741
1678262585.25,0.424197
1678262585.5,0.406255
1678262585.75,0.408818
1678262586.0,0.413945
1678262586.25,0.422916
1678262586.5,0.422916
1678262586.75,0.422916
1678262587.0,0.422916
1678262587.25,0.424197
1678262587.5,0.425479
1678262587.75,0.42676
1678262588.0,0.42676
1678262588.25,0.428042
1678262588.5,0.420353
1678262588.75,0.356274
1678262589.0,0.375498
1678262589.25,0.380624
1678262589.5,0.381906
1678262589.75,0.38575
1678262590.0,0.389595
1678262590.25,0.394721
1678262590.5,0.394721
1678262590.75,0.397284
1678262591.0,0.399848
1678262591.25,0.394721
1678262591.5,0.396003
1678262591.75,0.401129
1678262592.0,0.407537
1678262592.25,0.404974
1678262592.5,0.411382
1678262592.75,0.406255
1678262593.0,0.404974
1678262593.25,0.403692
1678262593.5,0.408818
1678262593.75,0.411382
1678262594.0,0.4101
1678262594.25,0.401129
1678262594.5,0.411382
1678262594.75,0.415226
1678262595.0,0.411382
1678262595.25,0.424197
1678262595.5,0.439576
1678262595.75,0.442139
1678262596.0,0.435731
1678262596.25,0.421634
1678262596.5,0.422916
1678262596.75,0.420353
1678262597.0,0.417789
1678262597.25,0.4101
1678262597.5,0.413945
1678262597.75,0.417789
1678262598.0,0.401129
1678262598.25,0.390877
1678262598.5,0.394721
1678262598.75,0.397284
1678262599.0,0.404974
1678262599.25,0.412663
1678262599.5,0.408818
1678262599.75,0.401129
1678262600.0,0.421634
