UNIX,EDA
1677138515.0,2.024834
1677138515.25,2.01075
1677138515.5,2.000508
1677138515.75,1.986424
1677138516.0,1.988985
1677138516.25,1.980022
1677138516.5,1.96978
1677138516.75,1.953135
1677138517.0,1.942893
1677138517.25,1.941612
1677138517.5,1.942893
1677138517.75,1.926249
1677138518.0,1.918566
1677138518.25,1.912165
1677138518.5,1.900642
1677138518.75,1.895521
1677138519.0,1.885278
1677138519.25,1.883998
1677138519.5,1.871194
1677138519.75,1.863512
1677138520.0,1.85583
1677138520.25,1.850709
1677138520.5,1.843027
1677138520.75,1.843027
1677138521.0,1.839186
1677138521.25,1.845588
1677138521.5,1.839186
1677138521.75,1.511422
1677138522.0,1.30785
1677138522.25,1.11176
1677138522.5,1.492018
1677138522.75,1.661021
1677138523.0,1.678946
1677138523.25,1.689188
1677138523.5,1.726318
1677138523.75,1.763448
1677138524.0,1.878677
1677138524.25,1.936292
1677138524.5,1.951656
1677138524.75,1.999227
1677138525.0,1.97106
1677138525.25,1.85327
1677138525.5,1.837906
1677138525.75,1.569037
1677138526.0,1.452527
1677138526.25,1.608727
1677138526.5,1.671463
1677138526.75,1.793094
1677138527.0,1.392351
1677138527.25,1.191141
1677138527.5,1.192421
1677138527.75,1.357583
1677138528.0,1.580361
1677138528.25,1.698151
1677138528.5,1.757046
1677138528.75,1.678946
1677138529.0,1.737841
1677138529.25,1.809539
1677138529.5,1.931171
1677138529.75,1.946535
1677138530.0,1.914726
1677138530.25,1.821262
1677138530.5,1.499899
1677138530.75,1.360343
1677138531.0,1.582921
1677138531.25,1.611088
1677138531.5,1.61621
1677138531.75,1.561156
1677138532.0,1.707113
1677138532.25,0.859535
1677138532.5,0.750608
1677138532.75,1.059168
1677138533.0,1.283225
1677138533.25,1.358765
1677138533.5,1.293468
1677138533.75,1.125745
1677138534.0,0.694274
1677138534.25,1.171837
1677138534.5,1.584103
1677138534.75,1.684067
1677138535.0,1.689188
1677138535.25,1.707113
1677138535.5,1.826184
1677138535.75,1.824903
1677138536.0,1.707113
1677138536.25,1.703272
1677138536.5,1.844108
1677138536.75,1.969581
1677138537.0,1.800776
1677138537.25,1.31041
1677138537.5,1.164254
1677138537.75,1.831305
1677138538.0,2.060484
1677138538.25,2.077327
1677138538.5,2.031235
1677138538.75,2.310347
1677138539.0,2.259134
1677138539.25,1.886558
1677138539.5,1.62025
1677138539.75,1.548551
1677138540.0,1.521665
1677138540.25,1.365464
1677138540.5,1.547072
1677138540.75,1.766008
1677138541.0,1.81338
1677138541.25,1.827464
1677138541.5,1.828744
1677138541.75,1.824903
1677138542.0,1.831305
1677138542.25,1.85179
1677138542.5,1.842828
1677138542.75,1.827464
1677138543.0,1.81082
1677138543.25,1.822343
1677138543.5,1.833866
1677138543.75,1.81338
1677138544.0,1.822343
1677138544.25,1.818502
1677138544.5,1.809539
1677138544.75,1.808259
1677138545.0,1.799297
1677138545.25,1.787774
1677138545.5,1.785213
1677138545.75,1.753205
1677138546.0,1.703272
1677138546.25,1.701992
1677138546.5,1.69303
1677138546.75,1.6559
1677138547.0,1.666143
1677138547.25,1.746803
1677138547.5,1.833866
1677138547.75,1.830025
1677138548.0,1.840267
1677138548.25,1.905564
1677138548.5,1.853071
1677138548.75,1.869715
1677138549.0,1.951656
1677138549.25,1.905763
1677138549.5,1.877596
1677138549.75,1.93265
1677138550.0,1.890399
1677138550.25,1.890399
