-62,41,-36
-42,45,-8
-57,42,-6
-44,44,0
-39,40,4
-45,37,-7
-37,34,-7
-45,40,10
-43,49,27
-46,45,24
-32,42,29
-46,43,14
-54,46,10
-37,51,39
-35,47,33
-35,40,35
-42,35,25
-43,38,24
-40,41,25
-41,45,30
-47,46,28
-50,40,28
-48,38,30
-50,32,27
-47,29,26
-54,31,26
-45,31,27
-39,31,25
-48,34,28
-64,28,15
-59,26,13
-58,25,14
-55,25,19
-53,30,25
-51,34,21
-55,36,20
-54,37,25
-53,36,22
-51,36,19
-53,38,19
-56,39,17
-48,40,18
-45,41,20
-43,41,22
-44,40,23
-42,41,24
-42,43,21
-43,43,19
-42,45,20
-40,44,21
-40,46,20
-41,47,18
-41,48,19
-41,49,16
-40,50,17
-36,50,21
-35,50,25
-35,49,22
-37,48,19
-37,48,19
-38,47,18
-37,47,19
-37,48,21
-36,49,20
-35,50,21
-35,49,19
-35,49,19
-36,49,24
-37,46,20
-37,45,19
-39,46,21
-39,48,24
-35,47,26
-35,45,26
-33,45,27
-26,48,23
-28,51,19
-36,58,19
-40,64,18
-40,65,21
-40,63,32
-38,64,38
-28,69,33
-28,65,34
-26,62,28
-16,57,20
-16,51,20
-15,39,28
-41,46,12
-52,42,12
-41,27,12
-45,24,8
-38,22,20
-43,23,20
-48,33,25
-47,57,27
-49,67,27
-39,82,38
-32,78,39
-31,54,39
-9,41,35
-15,41,29
-42,30,6
-27,25,-6
-58,35,7
-73,51,2
-80,53,-5
-56,52,2
-53,35,8
-86,23,-14
-76,-7,-7
-77,-8,-16
-56,-9,-16
-30,-8,24
-51,21,26
-48,54,-1
-50,66,17
-78,70,-6
-74,63,-14
-52,64,0
-44,60,31
-67,51,3
-39,65,-30
-42,74,-20
-48,73,-3
-46,69,-29
-26,80,-82
-128,-5,-73
-37,-16,4
71,-33,27
38,-42,-16
41,-5,-42
-41,71,-41
-61,98,-13
-47,105,-37
-55,107,-21
-23,103,-8
-9,72,4
-60,56,-22
-76,12,-25
-65,0,-34
